product,n_shops,n_rows,udvabony_price,udvabony_url,udvabony_name,techshopbd_price,techshopbd_url,techshopbd_name,makersbd_price,makersbd_url,makersbd_name,electronics.com.bd_price,electronics.com.bd_url,electronics.com.bd_name
74283 / 74HC283 / 74LS283 Logic Adder & Subtractor 4-BIT FULL ADDER DIP 16,1,1,,,,,,,,,,38.0,https://electronics.com.bd/74283-74hc283-74ls283-logic-adder-amp-subtractor-4-bit-full-adder-dip-16,74283 / 74HC283 / 74LS283 Logic Adder & Subtractor 4-BIT FULL ADDER DIP 16
74244 / 74HC244 / 74LS244 BUFFER/LINE DRIVER 8-CH NON-INVERTING DIP 20,1,1,,,,,,,,,,43.0,https://electronics.com.bd/74244-74hc244-74ls244-bufferline-driver-8-ch-non-inverting-dip-20,74244 / 74HC244 / 74LS244 BUFFER/LINE DRIVER 8-CH NON-INVERTING DIP 20
74HC32 / 74LS32 / 7432 QUAD OR GATE,1,1,,,,,,,,,,30.0,https://electronics.com.bd/74hc32-74ls32-7432-quad-or-gate-2ip-dip-14,74HC32 / 74LS32 / 7432 QUAD OR GATE
ATtiny85,1,1,,,,,,,,,,302.0,https://electronics.com.bd/attiny85,ATtiny85
ENC28J60 (DIP),1,1,,,,,,,,,,488.0,https://electronics.com.bd/enc28j60-dip,ENC28J60 (DIP)
L298 - Dual Full-Bridge Driver IC,1,1,,,,,,,,,,110.0,https://electronics.com.bd/l298-dual-full-bridge-driver-ic,L298 - Dual Full-Bridge Driver IC
L293D Quadruple Half-H Driver IC Chip,1,1,,,,,,,,,,80.0,https://electronics.com.bd/l293d-quadruple-half-h-driver-ic-chip,L293D Quadruple Half-H Driver IC Chip
74LS48 BCD to 7-Segment Decoder/Driver,1,1,,,,,,,,,,33.0,https://electronics.com.bd/74ls48-bcd-to-7-segment-decoder-driver,74LS48 BCD to 7-Segment Decoder/Driver
7474 / 74HC74 / 74LS74 DUAL D-TYPE FLIP-FLOP DIP14,1,1,,,,,,,,,,33.0,https://electronics.com.bd/7474-74hc74-74ls74-dual-d-type-flip-flop-dip14,7474 / 74HC74 / 74LS74 DUAL D-TYPE FLIP-FLOP DIP14
TL084,1,1,,,,,,,,,,20.0,https://electronics.com.bd/tl084,TL084
HA17741,1,1,,,,,,,,,,35.0,https://electronics.com.bd/ha17741,HA17741
74LS47 - 7447 BCD to 7-Segment Decoder/Driver,1,1,,,,,,,,,,46.0,https://electronics.com.bd/74ls47-7447-bcd-to-7-segment-decoderdriver,74LS47 - 7447 BCD to 7-Segment Decoder/Driver
CD4017 4017 DIP-16 Decade Counter Divider IC,1,1,,,,,,,,,,26.0,https://electronics.com.bd/cd4017-4017-dip-16-decade-counter-divider-ic,CD4017 4017 DIP-16 Decade Counter Divider IC
HT12E,1,1,,,,,,,,,,80.0,https://electronics.com.bd/ht12e,HT12E
HT12D,1,1,,,,,,,,,,80.0,https://electronics.com.bd/ht12d,HT12D
TDA2822 Dual Low-Voltage Power Amplifier,1,1,,,,,,,,,,20.0,https://electronics.com.bd/tda2822-dual-low-voltage-power-amplifier,TDA2822 Dual Low-Voltage Power Amplifier
LM324,1,1,,,,,,,,,,20.0,https://electronics.com.bd/lm324,LM324
NE 555 timer IC,1,1,,,,,,,,,,18.0,https://electronics.com.bd/ne-555-timer-ic,NE 555 timer IC
AT89C2051 AVR Microcontroller 8bit ( Atmel ),1,1,,,,,,,,,,120.0,https://electronics.com.bd/at89c2051-avr-microcontroller-8bit-atmel,AT89C2051 AVR Microcontroller 8bit ( Atmel )
PIC18F4550,1,1,,,,,,,,,,1380.0,https://electronics.com.bd/pic18f4550,PIC18F4550
PIC16F73,1,1,,,,,,,,,,162.0,https://electronics.com.bd/pic16f73,PIC16F73
PIC16F72,1,1,,,,,,,,,,348.0,https://electronics.com.bd/pic16f72,PIC16F72
ATmega328P-PU,1,1,,,,,,,,,,500.0,https://electronics.com.bd/atmega328p-pu,ATmega328P-PU
ATmega16A,1,1,,,,,,,,,,292.0,https://electronics.com.bd/atmega16a,ATmega16A
PIC16F877A Microcontroller,1,1,,,,,,,,,,469.0,https://electronics.com.bd/pic16f877a-microcontroller,PIC16F877A Microcontroller
ATmega32A - 8-bit AVR Microcontroller,1,1,,,,,,,,,,480.0,https://electronics.com.bd/atmega32a-8-bit-avr-microcontroller,ATmega32A - 8-bit AVR Microcontroller
ATmega8A 8-bit AVR Microcontroller,1,1,,,,,,,,,,281.0,https://electronics.com.bd/atmega8a-8-bit-avr-microcontroller,ATmega8A 8-bit AVR Microcontroller
Fishing Magnet J42 - D42mm Round Neodymium Magnet,1,1,,,,,,,,,,490.0,https://electronics.com.bd/fishing-magnet-j42---d42mm-round-neodymium-magnet,Fishing Magnet J42 - D42mm Round Neodymium Magnet
18x3 Neodymium Magnet 18x3 4 N35 NdFeB Round Super Powerful Strong Permanent Magnet Coin,1,1,,,,,,,,,,20.0,https://electronics.com.bd/18x3-neodymium-magnet-n35-round-coin,18x3 Neodymium Magnet 18x3 4 N35 NdFeB Round Super Powerful Strong Permanent Magnet Coin
NEODYMIUM MAGNET COIN SHAPE 30 X 1.3 MM,1,2,,,,,,,,,,165.0,https://electronics.com.bd/neodymium-magnet-coin-shape-30x1-3-mm,NEODYMIUM MAGNET COIN SHAPE 30 X 1.3 MM
Neodymium Magnet Round Shape mini (2x1 mm),1,1,,,,,,,,,,10.0,https://electronics.com.bd/neodymium-magnet-round-shape-mini-2x1-mm,Neodymium Magnet Round Shape mini (2x1 mm)
Neodymium Magnet Round Shape ( 4mm x 1mm ) 1pcs,1,4,,,,,,,,,,12.0,https://electronics.com.bd/neodymium-magnet-round-shape-4mmx1mm,Neodymium Magnet Round Shape ( 4mm x 1mm ) 1pcs
Neodymium Magnet Bar ( 30mm x 10mm x 5mm ),1,4,,,,,,,,,,15.0,https://electronics.com.bd/neodymium-magnet-round-shape-7mmx2mm,Neodymium Magnet Round Shape (7mm x 2mm)
48mm N52 NdFeB Neodymium Heavy Duty Fishing Hooks Magnet,1,1,,,,,,,,,,620.0,https://electronics.com.bd/hdmi-to-micro-hdmi-gold-plated-cable,48mm N52 NdFeB Neodymium Heavy Duty Fishing Hooks Magnet
NEODYMIUM MAGNET COIN SHAPE ( 15X1 MM ),1,1,,,,,,,,,,30.0,https://electronics.com.bd/neodymium-magnet-coin-shape-15x1-mm,NEODYMIUM MAGNET COIN SHAPE ( 15X1 MM )
Neodymium Countersunk Ring Magnet 20 X 5 X 5 MM,1,2,,,,,,,,,,100.0,https://electronics.com.bd/neodymium-countersunk-ring-magnet-15x3-mm,Neodymium Countersunk Ring Magnet 20 X 5 X 5 MM
Neodymium Magnet Ring Cylinder 12 x 3 mm Hole 4 mm,1,2,,,,,,,,,,26.0,https://electronics.com.bd/neodymium-disc-magnet-12x2-mm,Neodymium disc Magnet 12 X 2 mm
Neodymium Magnets Disc 12x1mm,1,1,,,,,,,,,,20.0,https://electronics.com.bd/neodymium-magnets-disc-12x1mm,Neodymium Magnets Disc 12x1mm
Neodymium Magnets Bar 10x5x2 mm (1 Pcs),1,1,,,,,,,,,,65.0,https://electronics.com.bd/neodymium-magnets-bar-10x5x2-mm,Neodymium Magnets Bar 10x5x2 mm (1 Pcs)
Neodymium Magnets Cylinder 50 x 5mm Hole 6 mm,1,1,,,,,,,,,,589.0,https://electronics.com.bd/neodymium-magnets-cylinder-50x5mm-hole-6-mm,Neodymium Magnets Cylinder 50 x 5mm Hole 6 mm
Neodymium Magnet Round Shape mini (3x1 mm),1,1,,,,,,,,,,10.0,https://electronics.com.bd/neodymium-magnet-round-shape-mini-3x1-mm,Neodymium Magnet Round Shape mini (3x1 mm)
Neodymium Magnet Coin Shape ( 18x2 mm ),1,1,,,,,,,,,,45.0,https://electronics.com.bd/neodymium-magnet-coin-shape-18x2-mm,Neodymium Magnet Coin Shape ( 18x2 mm )
Neodymium Magnet Countersunk Ring Shape 15 X 4 mm,1,2,,,,,,,,,,35.0,https://electronics.com.bd/neodymium-magnet-coin-shape-15x2-mm,Neodymium Magnet Coin Shape 15 x 2 mm
Neodymium Magnet Coin Shape 10x2 mm,1,1,,,,,,,,,,15.0,https://electronics.com.bd/neodymium-magnet-coin-shape-10x2-mm,Neodymium Magnet Coin Shape 10x2 mm
Neodymium Round Magnet (19 X 5 mm),1,1,,,,,,,,,,157.0,https://electronics.com.bd/neodymium-round-magnet-19x5-mm,Neodymium Round Magnet (19 X 5 mm)
Neodymium Magnet Round Shape mini (3x2 mm),1,1,,,,,,,,,,8.0,https://electronics.com.bd/neodymium-magnet-round-shape-mini-3x2-mm,Neodymium Magnet Round Shape mini (3x2 mm)
Neodymium Magnet Coin Shape 25 x 2 mm,1,1,,,,,,,,,,75.0,https://electronics.com.bd/neodymium-magnet-coin-shape-25x2-mm,Neodymium Magnet Coin Shape 25 x 2 mm
Hantek 6022BE USB Digital Oscilloscope 2-Channel 20MHz main image,1,1,,,,,,,,,,8355.0,https://electronics.com.bd/hantek-6022be,Hantek 6022BE USB Digital Oscilloscope 2-Channel 20MHz main image
SUNSHINE DT-17N Auto Range Digital Multimeter True RMS main image,1,1,,,,,,,,,,2450.0,https://electronics.com.bd/sunshine-dt-17n-,SUNSHINE DT-17N Auto Range Digital Multimeter True RMS main image
Digital Multimeter 109 1999 Counts AC/DC Voltage Meter Ohm NCV multimeter tool,1,1,,,,,,,,,,1973.0,https://electronics.com.bd/auto-digital-multimeter,Digital Multimeter 109 1999 Counts AC/DC Voltage Meter Ohm NCV multimeter tool
Test Pencil 12-300V Digital Voltage Detector Non-contact Screwdriver Tool,1,1,,,,,,,,,,1399.0,https://electronics.com.bd/non-contact-digital-test-pencil-12-300v,Test Pencil 12-300V Digital Voltage Detector Non-contact Screwdriver Tool
T1 Intelligent Auto-Ranging Digital Multimeter True RMS Anti-Burn Meter,1,1,,,,,,,,,,899.0,https://electronics.com.bd/t1-intelligent-automatic-universal-digital-multimeter,T1 Intelligent Auto-Ranging Digital Multimeter True RMS Anti-Burn Meter
Hantek DSO 5202P Digital Oscilloscope main image,1,1,,,,,,,,,,42999.0,https://electronics.com.bd/hantek-dso-5202p,Hantek DSO 5202P Digital Oscilloscope main image
"GwInstek GDS-1102B Digital Oscilloscope – 100 MHz, 2 Channels, 1 GSa/s main image",1,1,,,,,,,,,,69000.0,https://electronics.com.bd/gds-1102b,"GwInstek GDS-1102B Digital Oscilloscope – 100 MHz, 2 Channels, 1 GSa/s main image"
FNIRSI DSO-TC3 3-IN-1 Handheld Oscilloscope Signal Tester main image,1,1,,,,,,,,,,7444.0,https://electronics.com.bd/dso-tc3-3-in-1-oscilloscopes,FNIRSI DSO-TC3 3-IN-1 Handheld Oscilloscope Signal Tester main image
ET8198B Touch Screen Digital Multimeter with NCV Alarm main image,1,1,,,,,,,,,,3500.0,https://electronics.com.bd/et8198b-touch-screen-digital-multimeter,ET8198B Touch Screen Digital Multimeter with NCV Alarm main image
UNI-T UT61E Digital Multimeter – High Precision 22000 Count,1,1,,,,,,,,,,9555.0,https://electronics.com.bd/uni-t-ut61e-digital-multimeter,UNI-T UT61E Digital Multimeter – High Precision 22000 Count
UNI-T UT603 LCR Multimeter Resistance Capacitance Inductance Tester,1,1,,,,,,,,,,4900.0,https://electronics.com.bd/uni-t-ut603-lcr-meter,UNI-T UT603 LCR Multimeter Resistance Capacitance Inductance Tester
DM 5 Portable Pen Digital Mini Multimeter Automatic Range,1,1,,,,,,,,,,4250.0,https://electronics.com.bd/dm-5-multimeter,DM 5 Portable Pen Digital Mini Multimeter Automatic Range
WANPTEK WPS3010H 300W 30V 10A DC Power Supply main image,1,1,,,,,,,,,,13500.0,https://electronics.com.bd/wanptek-variable-dc-power-supply-0-30v-0-10a-300w,WANPTEK WPS3010H 300W 30V 10A DC Power Supply main image
TOOLTOP ET928 12MHz 3-in-1 Portable Oscilloscope,1,1,,,,,,,,,,9999.0,https://electronics.com.bd/tooltop-et928-3-in-1-oscilloscope-multimeter-signal-generator,TOOLTOP ET928 12MHz 3-in-1 Portable Oscilloscope
Digital 10MHz Portable Oscilloscope TRMS Multimeter dimensions,1,1,,,,,,,,,,7800.0,https://electronics.com.bd/digital-multimeter-trms-with-oscilloscope-portable-lcd-9999-counts,Digital 10MHz Portable Oscilloscope TRMS Multimeter dimensions
LCR-T7 Transistor Tester with Color Graphic Display,1,1,,,,,,,,,,2590.0,https://electronics.com.bd/lcr-t7-transistor-tester-full-color-display-meter,LCR-T7 Transistor Tester with Color Graphic Display
UNI-T UT33B+ Digital Multimeter AC/DC Voltage Tester,1,1,,,,,,,,,,1140.0,https://electronics.com.bd/uni-t-ut33b-digital-multimeter,UNI-T UT33B+ Digital Multimeter AC/DC Voltage Tester
UNI-T UTD2102CEX+ Digital Oscilloscope 100MHz 1GS/s 2CH USB OTG Portable Scope,1,1,,,,,,,,,,38000.0,https://electronics.com.bd/uni-t-utd2102cex-oscilloscope,UNI-T UTD2102CEX+ Digital Oscilloscope 100MHz 1GS/s 2CH USB OTG Portable Scope
UNI-T UTD2052CEX Digital Oscilloscope 50MHz 1GS/s 2CH 7” TFT LCD Scope Meter,1,1,,,,,,,,,,33000.0,https://electronics.com.bd/uni-t-utd2052cex-oscilloscope,UNI-T UTD2052CEX Digital Oscilloscope 50MHz 1GS/s 2CH 7” TFT LCD Scope Meter
UNI-T UTD2025CL Digital Oscilloscope 2-Channel 25MHz 250MSa/s 7” TFT LCD,1,1,,,,,,,,,,25200.0,https://electronics.com.bd/uni-t-utd2025cl-oscilloscope,UNI-T UTD2025CL Digital Oscilloscope 2-Channel 25MHz 250MSa/s 7” TFT LCD
DT-266 LCD Display AC DC Multimeter Electronic Tester Digital Clamp Meter,1,2,,,,,,,,,,850.0,https://electronics.com.bd/digital-clamp-meter-266,Digital Clamp Meter 266
UNI-T UT-P04 Oscilloscope Probe Assembly 100Mhz 16.7mm Plug Probe,1,1,,,,,,,,,,1564.0,https://electronics.com.bd/uni-t-ut-p04-oscilloscope-probe-assembly-100mhz-16-7mm-plug-probe,UNI-T UT-P04 Oscilloscope Probe Assembly 100Mhz 16.7mm Plug Probe
RM101 Multimeter Digital 6000 counts True RMS Auto Ranging RM102 Temperature,1,1,,,,,,,,,,2100.0,https://electronics.com.bd/rm101-multimeter-digital-6000-counts-true-rms-auto-ranging-rm102-temperature,RM101 Multimeter Digital 6000 counts True RMS Auto Ranging RM102 Temperature
Excel XL621 Automatic range digital multimeter intelligent full protection,1,1,,,,,,,,,,1187.0,https://electronics.com.bd/excel-xl621-automatic-range-digital-multimeter-intelligent-full-protection,Excel XL621 Automatic range digital multimeter intelligent full protection
D69-2049 Digital multi-function electricity meter 100A AC200-450V Power Energy Voltmeter Ammeter watt current meter,1,1,,,,,,,,,,1590.0,https://electronics.com.bd/d69-2049-digital-electricity-meter-100a-ac200-450v,D69-2049 Digital multi-function electricity meter 100A AC200-450V Power Energy Voltmeter Ammeter watt current meter
Generic DT830B Digital Multimeter with Voltage Current Testing main image,1,1,,,,,,,,,,499.0,https://electronics.com.bd/original-dt830b-digital-multimeter,Generic DT830B Digital Multimeter with Voltage Current Testing main image
Sanwa YX360TRF Analog Multitesters,1,1,,,,,,,,,,4350.0,https://electronics.com.bd/sanwa-yx360trf-analog-multitesters,Sanwa YX360TRF Analog Multitesters
Component Tester Transistor Diode Capacitance ESR Meter Inductance,1,2,,,,,,,,,,1200.0,https://electronics.com.bd/component-tester-transistor-diode-capacitance-esr-meter-inductance,Component Tester Transistor Diode Capacitance ESR Meter Inductance
"Digital Oscilloscope DSO138 2.4"" TFT Handheld Pocket-size Kit DIY Parts for Oscilloscope",1,1,,,,,,,,,,3956.0,https://electronics.com.bd/dso138-oscilloscope,"Digital Oscilloscope DSO138 2.4"" TFT Handheld Pocket-size Kit DIY Parts for Oscilloscope"
Multimeter Test Lead Probe Wire,1,1,,,,,,,,,,120.0,https://electronics.com.bd/multimeter-test-lead-probe-wire,Multimeter Test Lead Probe Wire
VICTOR 6243 - Digital LC /Capacitance Meter - VICTOR,1,1,,,,,,,,,,6736.0,https://electronics.com.bd/victor-6243-digital-lc-capacitance-meter-victor,VICTOR 6243 - Digital LC /Capacitance Meter - VICTOR
MASTECH MS8261 LCD Backlight Display Digital MultiMeters AC/DC Volt Amp hFE Test,1,1,,,,,,,,,,3497.0,https://electronics.com.bd/mastech-ms8261-digital-multimeter,MASTECH MS8261 LCD Backlight Display Digital MultiMeters AC/DC Volt Amp hFE Test
VICTOR VC890D True Digital Multimeter EFFECTIVE VALUE multimeter capacitor 2000 uF Backlight Tools,1,1,,,,,,,,,,2815.0,https://electronics.com.bd/victor-vc890d-digital-multimeter,VICTOR VC890D True Digital Multimeter EFFECTIVE VALUE multimeter capacitor 2000 uF Backlight Tools
DC-500V Digital Panel Meter,1,1,,,,,,,,,,548.0,https://electronics.com.bd/dc-500v-digital-panel-meter,DC-500V Digital Panel Meter
DC-50A Digital Panel Meter,1,1,,,,,,,,,,426.0,https://electronics.com.bd/dc-50a-digital-panel-meter,DC-50A Digital Panel Meter
UTD 2102 CEX Digital storage oscilloscope,1,1,,,,,,,,,,39203.0,https://electronics.com.bd/utd-2102-cex-digital-storage-oscilloscope-100mhz-1gss,UTD 2102 CEX Digital storage oscilloscope
CYB-668 Pen Style AC Voltage Detector Yellow + Blue,1,1,,,,,,,,,,382.0,https://electronics.com.bd/cyb-668-pen-style-ac-voltage-detector-yellow-blue,CYB-668 Pen Style AC Voltage Detector Yellow + Blue
Digital Clamp Meter with Multi-Functions (DT200),1,1,,,,,,,,,,1590.0,https://electronics.com.bd/digital-clamp-meter-with-multi-functions-dt200,Digital Clamp Meter with Multi-Functions (DT200)
Analog Multimeter Samwa YX-360TR,1,1,,,,,,,,,,520.0,https://electronics.com.bd/analog-multimeter-samwa-yx-360tr,Analog Multimeter Samwa YX-360TR
Analog Multimeter MF-15,1,1,,,,,,,,,,650.0,https://electronics.com.bd/analog-multimeter-mf-15,Analog Multimeter MF-15
DT830D LCD display Digital Multimeter DC/AC Voltage Current/A Resistance/ ohm Test,1,1,,,,,,,,,,290.0,https://electronics.com.bd/dt830d-lcd-display-digital-multimeter-dc-ac-voltage-currenta-resistance-ohm-test,DT830D LCD display Digital Multimeter DC/AC Voltage Current/A Resistance/ ohm Test
Weixue ESP32-C6 1.47 Inch LCD WiFi 6 Bluetooth 5 Development Microcontroller Board,1,2,,,,,,,,,,1300.0,https://electronics.com.bd/seeed-studio-xiao-esp32-c6,Seeed Studio XIAO ESP32 C6 Wi-Fi 6 Bluetooth 5 Zigbee Board
LILYGO TTGO LoRa32 V1.6 ESP32 868/915MHz OLED Microcontroller Development Board,1,1,,,,,,,,,,4245.0,https://electronics.com.bd/lilygo-ttgo-lora32-v16,LILYGO TTGO LoRa32 V1.6 ESP32 868/915MHz OLED Microcontroller Development Board
ESP32C3 PRO MINI WiFi Bluetooth Dev Microcontroller Board 4MB main image,1,2,,,,,,,,,,399.0,https://electronics.com.bd/esp32-moduleesp-wroom-32-modulewifibluetoothdual-core-cpu-a1u0-fast-c4p4,ESP32 ESP-WROOM-32 WiFi Bluetooth Dual-Core 4MB Module main image
"USB to TTL CH340 Module | USB to Serial Port Adapter for STC Microcontroller, Arduino, and ESP Boards",1,1,,,,,,,,,,180.0,https://electronics.com.bd/usb-to-ttl-ch340g-converter-module-stc-download-board,"USB to TTL CH340 Module | USB to Serial Port Adapter for STC Microcontroller, Arduino, and ESP Boards"
"The Arduino Mega 2560 Rev3 Original, featuring the ATmega2560 microcontroller, ideal for complex robotics and IoT projects.",1,1,,,,,,,,,,6800.0,https://electronics.com.bd/arduino-mega-2560-rev3-original-atmega2560-54-i-o-pins-256kb-flash-16-analog-inputs,"The Arduino Mega 2560 Rev3 Original, featuring the ATmega2560 microcontroller, ideal for complex robotics and IoT projects."
ESP8266 ESP32-WROVER Socket Downloader USB Programmer for ESP-01/12,1,1,,,,,,,,,,1000.0,https://electronics.com.bd/esp8266-esp32-downloader,ESP8266 ESP32-WROVER Socket Downloader USB Programmer for ESP-01/12
STM32F411CE Microcontroller Development Board | Type-C | 84MHz,1,1,,,,,,,,,,510.0,https://electronics.com.bd/stm32f411ce-microcontroller,STM32F411CE Microcontroller Development Board | Type-C | 84MHz
ESP32-S3 N16R8 Core Board | DEVKITC-1 Compatible | Wi-Fi & Bluetooth 5.0,1,1,,,,,,,,,,950.0,https://electronics.com.bd/esp32-s3-core-board-n8r2,ESP32-S3 N16R8 Core Board | DEVKITC-1 Compatible | Wi-Fi & Bluetooth 5.0
Arduino UNO Improved Version Starter and Learning Kit main image,1,2,,,,,,,,,,2900.0,https://electronics.com.bd/arduino-advance-learning-kit,Arduino Advance Learning Kit main image
LILYGO TTGO ESP32-S3 T-Display S3 with shell WIFI Development Board Microcontroller,1,1,,,,,,,,,,3500.0,https://electronics.com.bd/lilygo-ttgo-t-display-s3,LILYGO TTGO ESP32-S3 T-Display S3 with shell WIFI Development Board Microcontroller
WEMOS D1 Mini Pro External Antenna Connector ESP8266 ESP-8266EX CP2104 WiFi Micro USB Development Board,1,2,,,,,,,,,,309.0,https://electronics.com.bd/esp8266-wemos-d1-mini,ESP8266 WEMOS D1 MINI Type C ESP-12F Z USB- Microcontroller Development Board
LilyGO TTGO T8 ESP32-S2 Development Microcontroller Board with SD Card Slot - H434,1,1,,,,,,,,,,2020.0,https://electronics.com.bd/lilygo-ttgo-t8-esp32-s2-with-sd-card-slot-lilygo-h434,LilyGO TTGO T8 ESP32-S2 Development Microcontroller Board with SD Card Slot - H434
LILYGO TTGO T-Display ESP32 Dev Board 16MB with 1.14,1,1,,,,,,,,,,2670.0,https://electronics.com.bd/ttgo-t-display-esp32,LILYGO TTGO T-Display ESP32 Dev Board 16MB with 1.14
The modern Arduino Nano V3.0 with USB-C connectivity—powerful performance in a tiny microcontroller package.,1,1,,,,,,,,,,420.0,https://electronics.com.bd/arduino-nano-v3-0-usb-c-type-c,The modern Arduino Nano V3.0 with USB-C connectivity—powerful performance in a tiny microcontroller package.
Arduino Uno R3 Grade A development board with blue USB cable for robotics projects in Bangladesh.,1,1,,,,,,,,,,950.0,https://electronics.com.bd/arduino-uno-with-cable,Arduino Uno R3 Grade A development board with blue USB cable for robotics projects in Bangladesh.
Ai-Thinker VC-02 Kit Offline Voice Recognition Board main image,1,1,,,,,,,,,,1300.0,https://electronics.com.bd/ai-thinker-vc-02-module,Ai-Thinker VC-02 Kit Offline Voice Recognition Board main image
IC Chip & Transistor Tester Automatic Identification 9V main image,1,1,,,,,,,,,,6993.0,https://electronics.com.bd/ic-chip-tester-transistor-optocoupler-automatic-identification,IC Chip & Transistor Tester Automatic Identification 9V main image
NodeMCU Lolin V3 ESP8266 ESP-12F Type-C WiFi Board main image,1,1,,,,,,,,,,330.0,https://electronics.com.bd/nodemcu-lua-lolin-v3-esp8266-development-board-type-c,NodeMCU Lolin V3 ESP8266 ESP-12F Type-C WiFi Board main image
The Arduino UNO R4 Minima brings 32-bit power to the classic UNO form factor.,1,1,,,,,,,,,,2450.0,https://electronics.com.bd/arduino-uno-r4-minima,The Arduino UNO R4 Minima brings 32-bit power to the classic UNO form factor.
ESP32-S2 DEVKITM-1 Development Board with WiFi & 4MB Flash,1,1,,,,,,,,,,2150.0,https://electronics.com.bd/esp32-s2-devkitm-1,ESP32-S2 DEVKITM-1 Development Board with WiFi & 4MB Flash
ESP32 WiFi + Bluetooth UNO D1 R32 4MB Flash Board,1,1,,,,,,,,,,645.0,https://electronics.com.bd/esp32-wifi-bluetooth-board-4mb-flash-uno-d1-r32,ESP32 WiFi + Bluetooth UNO D1 R32 4MB Flash Board
Sofi SP8-A USB Universal Programmer with 40Pin ZIF ISP main image with package content,1,1,,,,,,,,,,5900.0,https://electronics.com.bd/sofi-sp8-a-high-speed-usb-universal-programmer-40pin-zif-with-isp-interface,Sofi SP8-A USB Universal Programmer with 40Pin ZIF ISP main image with package content
Original Arduino Nano V3.1 development board featuring the ATmega328P microcontroller,1,1,,,,,,,,,,612.0,https://electronics.com.bd/nano-v3-1-compatible-with-arduino-nano-v3-0-arduino-ide,Original Arduino Nano V3.1 development board featuring the ATmega328P microcontroller
ESP-32 38PIN development board WIFI+Bluetooth 2 in 1 dual-core CPU,1,1,,,,,,,,,,550.0,https://electronics.com.bd/esp-32-38pin-development-board-wifibluetooth-2-in-1-dual-core-cpu,ESP-32 38PIN development board WIFI+Bluetooth 2 in 1 dual-core CPU
